pt,a,b,c,d,ROR,ROR_lower,ROR_upper,PRR,PRR_chi2,IC,IC025,signal
Administration site reaction,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Adnexa uteri mass,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Adrenal insufficiency,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Affect lability,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Affective disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Afterbirth pain,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Agonal respiration,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Air embolism,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Akinesia,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Alanine aminotransferase increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Alcohol withdrawal syndrome,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Allergic reaction to excipient,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Alpha haemolytic streptococcal infection,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Anal atresia,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Anal injury,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Anaphylactoid syndrome of pregnancy,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Angina unstable,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Anhidrosis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Antiacetylcholine receptor antibody positive,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Anuria,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Anxiety disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Apallic syndrome,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Application site rash,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Arrested labour,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Arterial spasm,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Arthropathy,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Aspartate aminotransferase increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Aspiration,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Atrioventricular block second degree,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Autoimmune hepatitis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Axial spondyloarthritis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Axonal neuropathy,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bacterial infection,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Behaviour disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bell's phenomenon,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bipolar disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bladder discomfort,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bladder pain,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blepharospasm,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blindness transient,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood albumin decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood bicarbonate decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood bicarbonate increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood blister,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood calcium decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood cholesterol increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood creatine phosphokinase abnormal,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood culture negative,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood lactic acid increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood pH decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood pressure inadequately controlled,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood pressure systolic increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood sodium decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood thyroid stimulating hormone decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood urine,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Blood urine present,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Body height decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bone disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Brachial plexus injury,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bradycardia neonatal,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bradykinesia,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Brain midline shift,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Breath sounds absent,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
"Brief psychotic disorder, with postpartum onset",0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bronchial disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Bronchostenosis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
CHONDROLYSIS,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cachexia,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Calcium ionised decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Capillary nail refill test abnormal,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cardiac fibrillation,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cardiomegaly,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cardiomyopathy,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cardiovascular insufficiency,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Catheter site extravasation,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cavernous sinus syndrome,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cellulitis gangrenous,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cerebral artery embolism,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cerebral artery occlusion,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cerebral haemorrhage,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cerebral thrombosis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cerebral ventricle dilatation,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cerebrospinal fluid retention,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Chemical burn of skin,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Chest expansion decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Cholestatic liver injury,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Chronic spontaneous urticaria,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Clostridial infection,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Complication of delivery,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Concomitant disease progression,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Conduction disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
